user_id,timestamp,event_name,user_first_touch_timestamp,category,operating_system,operating_system_version,language,continent,country,region,sub_continent,medium,source,engaged_session_event,engagement_time_msec,entrances,ga_session_id,ga_session_number,ignore_referrer,page_location,page_title,section,session_engaged,store,store_name,diff
11,2023-04-10 17:28:42.729959,page_view,2023-04-10 17:24:53.336218112,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,1.0,36163.0,,1681147483,1,True,https://lookiero.fr/user/quiz/measurements,Lookiero | Votre Personal Shopper chez vous,quiz_measurements,1.0,2,FR,31957.920000000002
11,2023-04-10 17:28:59.712939,page_view,2023-04-10 17:24:53.336218112,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,1.0,12734.0,,1681147483,1,True,https://lookiero.fr/user/quiz/silhouette-summary,Lookiero | Votre Personal Shopper chez vous,quiz_silhouette-summary,1.0,2,FR,16982.98
11,2023-04-10 17:28:59.712939,page_view,2023-04-10 17:24:53.336218112,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,1.0,3752.0,,1681147483,1,True,https://lookiero.fr/user/quiz/focus,Lookiero | Votre Personal Shopper chez vous,quiz_focus,1.0,2,FR,0.0
11,2023-04-10 17:28:59.712939,page_view,2023-04-10 17:24:53.336218112,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,1.0,12734.0,,1681147483,1,True,https://lookiero.fr/user/quiz/silhouette-summary,Lookiero | Votre Personal Shopper chez vous,quiz_silhouette-summary,1.0,2,FR,0.0
11,2023-04-10 17:28:59.712939,page_view,2023-04-10 17:24:53.336218112,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,1.0,3752.0,,1681147483,1,True,https://lookiero.fr/user/quiz/focus,Lookiero | Votre Personal Shopper chez vous,quiz_focus,1.0,2,FR,0.0
11,2023-04-10 17:29:25.566030,page_view,2023-04-10 17:24:53.336218112,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,1.0,22058.0,,1681147483,1,True,https://lookiero.fr/user/quiz/adventurous,Lookiero | Votre Personal Shopper chez vous,quiz_adventurous,1.0,2,FR,25853.091
11,2023-04-10 17:29:54.677854,page_view,,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,,31672.0,1.0,1681147483,1,True,https://lookiero.fr/user/quiz/styles,Lookiero | Votre Personal Shopper chez vous,quiz_styles,1.0,2,FR,29111.823999999997
11,2023-04-10 17:30:53.177545,page_view,,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,,55880.0,,1681147483,1,True,https://lookiero.fr/user/quiz/prices,Lookiero | Votre Personal Shopper chez vous,quiz_prices,1.0,2,FR,58499.691
11,2023-04-10 17:30:54.658633,page_view,,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,,6541.0,,1681147483,1,True,https://lookiero.fr/user/quiz/avoid,Lookiero | Votre Personal Shopper chez vous,quiz_avoid,1.0,2,FR,1481.088
11,2023-04-10 17:31:24.331554,page_view,,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,,24627.0,,1681147483,1,True,https://lookiero.fr/user/quiz/footwear,Lookiero | Votre Personal Shopper chez vous,quiz_footwear,1.0,2,FR,29672.921
11,2023-04-10 17:31:54.512209,page_view,,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,,31981.0,,1681147483,1,True,https://lookiero.fr/user/quiz/ideal-summary,Lookiero | Votre Personal Shopper chez vous,quiz_ideal-summary,1.0,2,FR,30180.655000000002
11,2023-04-10 17:31:54.513116,page_view,,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,,3194.0,,1681147483,1,True,https://lookiero.fr/user/quiz/you,Lookiero | Votre Personal Shopper chez vous,quiz_you,1.0,2,FR,0.907
11,2023-04-10 17:32:26.854650,page_view,,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,,27205.0,,1681147483,1,True,https://lookiero.fr/user/quiz/photos,Lookiero | Votre Personal Shopper chez vous,quiz_photos,1.0,2,FR,32341.534000000003
11,2023-04-10 17:32:33.581280,page_view,,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,,6836.0,,1681147483,1,True,https://lookiero.fr/user/quiz/you-summary,Lookiero | Votre Personal Shopper chez vous,quiz_you-summary,1.0,2,FR,6726.63
11,2023-04-10 17:32:33.581280,page_view,,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,,3019.0,,1681147483,1,True,https://lookiero.fr/user/quiz/register,Lookiero | Votre Personal Shopper chez vous,quiz_signUp,1.0,2,FR,0.0
11,2023-04-10 17:32:33.581280,page_view,,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,,6836.0,,1681147483,1,True,https://lookiero.fr/user/quiz/you-summary,Lookiero | Votre Personal Shopper chez vous,quiz_you-summary,1.0,2,FR,0.0
11,2023-04-10 17:32:33.581280,page_view,,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,,3019.0,,1681147483,1,True,https://lookiero.fr/user/quiz/register,Lookiero | Votre Personal Shopper chez vous,quiz_signUp,1.0,2,FR,0.0
11,2023-04-10 17:32:58.730464,signUp,,mobile,Android,Android 13,fr-fr,Europe,France,Bourgogne-Franche-Comte,Western Europe,,,,27125.0,,1681147483,1,True,https://lookiero.fr/user/quiz/register,Lookiero | Votre Personal Shopper chez vous,quiz_signUp,1.0,2,FR,25149.184
28,2023-04-10 13:27:45.827273,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,6929.0,,1681133253,4,,https://lookiero.fr/user/quiz/leisure,Lookiero | Votre Personal Shopper chez vous,quiz_leisure,1.0,2,FR,
28,2023-04-10 13:27:45.827273,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,5082.0,,1681133253,4,,https://lookiero.fr/user/quiz/work,Lookiero | Votre Personal Shopper chez vous,quiz_work,1.0,2,FR,0.0
28,2023-04-10 13:27:45.827273,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,6929.0,,1681133253,4,,https://lookiero.fr/user/quiz/leisure,Lookiero | Votre Personal Shopper chez vous,quiz_leisure,1.0,2,FR,0.0
28,2023-04-10 13:27:45.827273,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,5082.0,,1681133253,4,,https://lookiero.fr/user/quiz/work,Lookiero | Votre Personal Shopper chez vous,quiz_work,1.0,2,FR,0.0
28,2023-04-10 13:27:54.757185,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,3936.0,,1681133253,4,,https://lookiero.fr/user/quiz/fit,Lookiero | Votre Personal Shopper chez vous,quiz_fit,1.0,2,FR,8929.912
28,2023-04-10 13:27:54.757185,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,4533.0,,1681133253,4,,https://lookiero.fr/user/quiz/highlight,Lookiero | Votre Personal Shopper chez vous,quiz_highlight,1.0,2,FR,0.0
28,2023-04-10 13:27:54.757185,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,3936.0,,1681133253,4,,https://lookiero.fr/user/quiz/fit,Lookiero | Votre Personal Shopper chez vous,quiz_fit,1.0,2,FR,0.0
28,2023-04-10 13:27:54.757185,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,4533.0,,1681133253,4,,https://lookiero.fr/user/quiz/highlight,Lookiero | Votre Personal Shopper chez vous,quiz_highlight,1.0,2,FR,0.0
28,2023-04-10 13:28:03.204230,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,3910.0,,1681133253,4,,https://lookiero.fr/user/quiz/body-shape,Lookiero | Votre Personal Shopper chez vous,quiz_bodyShape,1.0,2,FR,8447.045
28,2023-04-10 13:28:03.204230,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,4464.0,,1681133253,4,,https://lookiero.fr/user/quiz/eyes,Lookiero | Votre Personal Shopper chez vous,quiz_eyes,1.0,2,FR,0.0
28,2023-04-10 13:28:03.204230,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,3910.0,,1681133253,4,,https://lookiero.fr/user/quiz/body-shape,Lookiero | Votre Personal Shopper chez vous,quiz_bodyShape,1.0,2,FR,0.0
28,2023-04-10 13:28:03.204230,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,4464.0,,1681133253,4,,https://lookiero.fr/user/quiz/eyes,Lookiero | Votre Personal Shopper chez vous,quiz_eyes,1.0,2,FR,0.0
28,2023-04-10 13:28:11.974663,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,4289.0,,1681133253,4,,https://lookiero.fr/user/quiz/hair,Lookiero | Votre Personal Shopper chez vous,quiz_hair,1.0,2,FR,8770.433
28,2023-04-10 13:28:11.974663,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,3058.0,,1681133253,4,,https://lookiero.fr/user/quiz/sizes,Lookiero | Votre Personal Shopper chez vous,quiz_sizes,1.0,2,FR,0.0
28,2023-04-10 13:28:11.974663,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,4289.0,,1681133253,4,,https://lookiero.fr/user/quiz/hair,Lookiero | Votre Personal Shopper chez vous,quiz_hair,1.0,2,FR,0.0
28,2023-04-10 13:28:11.974663,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,3058.0,,1681133253,4,,https://lookiero.fr/user/quiz/sizes,Lookiero | Votre Personal Shopper chez vous,quiz_sizes,1.0,2,FR,0.0
28,2023-04-10 13:28:18.721406,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,3690.0,,1681133253,4,,https://lookiero.fr/user/quiz/measurements,Lookiero | Votre Personal Shopper chez vous,quiz_measurements,1.0,2,FR,6746.743
28,2023-04-10 13:28:18.721406,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,3397.0,,1681133253,4,,https://lookiero.fr/user/quiz/focus,Lookiero | Votre Personal Shopper chez vous,quiz_focus,1.0,2,FR,0.0
28,2023-04-10 13:28:18.721406,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,3690.0,,1681133253,4,,https://lookiero.fr/user/quiz/measurements,Lookiero | Votre Personal Shopper chez vous,quiz_measurements,1.0,2,FR,0.0
28,2023-04-10 13:28:18.721406,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,3397.0,,1681133253,4,,https://lookiero.fr/user/quiz/focus,Lookiero | Votre Personal Shopper chez vous,quiz_focus,1.0,2,FR,0.0
28,2023-04-10 13:28:25.693074,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,3568.0,,1681133253,4,,https://lookiero.fr/user/quiz/adventurous,Lookiero | Votre Personal Shopper chez vous,quiz_adventurous,1.0,2,FR,6971.668000000001
28,2023-04-10 13:28:25.693074,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,2748.0,,1681133253,4,,https://lookiero.fr/user/quiz/styles,Lookiero | Votre Personal Shopper chez vous,quiz_styles,1.0,2,FR,0.0
28,2023-04-10 13:28:25.693074,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,3568.0,,1681133253,4,,https://lookiero.fr/user/quiz/adventurous,Lookiero | Votre Personal Shopper chez vous,quiz_adventurous,1.0,2,FR,0.0
28,2023-04-10 13:28:25.693074,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,2748.0,,1681133253,4,,https://lookiero.fr/user/quiz/styles,Lookiero | Votre Personal Shopper chez vous,quiz_styles,1.0,2,FR,0.0
28,2023-04-10 13:28:34.754390,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),,6312.0,,1681133253,4,,https://lookiero.fr/user/quiz/prices,Lookiero | Votre Personal Shopper chez vous,quiz_prices,1.0,2,FR,9061.315999999999
28,2023-04-10 13:28:49.457084,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),,19717.0,,1681133253,4,,https://lookiero.fr/user/quiz/avoid,Lookiero | Votre Personal Shopper chez vous,quiz_avoid,1.0,2,FR,14702.694
28,2023-04-10 13:28:58.781760,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),,4312.0,,1681133253,4,,https://lookiero.fr/user/quiz/footwear,Lookiero | Votre Personal Shopper chez vous,quiz_footwear,1.0,2,FR,9324.676
28,2023-04-10 13:29:08.882940,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,10109.0,,1681133253,4,,https://lookiero.fr/user/quiz/you,Lookiero | Votre Personal Shopper chez vous,quiz_you,1.0,2,FR,10101.18
28,2023-04-10 13:29:08.882940,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,4846.0,,1681133253,4,,https://lookiero.fr/user/quiz/photos,Lookiero | Votre Personal Shopper chez vous,quiz_photos,1.0,2,FR,0.0
28,2023-04-10 13:29:08.882940,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,10109.0,,1681133253,4,,https://lookiero.fr/user/quiz/you,Lookiero | Votre Personal Shopper chez vous,quiz_you,1.0,2,FR,0.0
28,2023-04-10 13:29:08.882940,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),1.0,4846.0,,1681133253,4,,https://lookiero.fr/user/quiz/photos,Lookiero | Votre Personal Shopper chez vous,quiz_photos,1.0,2,FR,0.0
28,2023-04-10 13:29:18.394049,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),,4655.0,,1681133253,4,,https://lookiero.fr/user/quiz/register,Lookiero | Votre Personal Shopper chez vous,quiz_signUp,1.0,2,FR,9511.108999999999
28,2023-04-10 13:29:29.945773,user_engagement,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),,16557.0,,1681133253,4,,https://lookiero.fr/user/quiz/register,Lookiero | Votre Personal Shopper chez vous,quiz_signUp,1.0,2,FR,11551.724
28,2023-04-10 13:29:35.958036,page_view,2023-04-07 15:29:19.723278080,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Auvergne-Rhone-Alpes,Western Europe,(none),(direct),,,,1681133253,4,,https://lookiero.fr/user/quiz/register,Lookiero | Votre Personal Shopper chez vous,quiz_signUp,1.0,2,FR,6012.263
28,2023-04-10 13:30:35.721224,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,,8201.0,,1681133422,1,,https://lookiero.fr/user/quiz/leisure,Lookiero | Votre Personal Shopper chez vous,quiz_leisure,1.0,2,FR,59763.188
28,2023-04-10 13:30:44.539669,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,1.0,8840.0,,1681133422,1,,https://lookiero.fr/user/quiz/work,Lookiero | Votre Personal Shopper chez vous,quiz_work,1.0,2,FR,8818.445
28,2023-04-10 13:30:44.539669,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,1.0,3095.0,,1681133422,1,,https://lookiero.fr/user/quiz/fit,Lookiero | Votre Personal Shopper chez vous,quiz_fit,1.0,2,FR,0.0
28,2023-04-10 13:30:44.539669,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,1.0,8840.0,,1681133422,1,,https://lookiero.fr/user/quiz/work,Lookiero | Votre Personal Shopper chez vous,quiz_work,1.0,2,FR,0.0
28,2023-04-10 13:30:44.539669,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,1.0,3095.0,,1681133422,1,,https://lookiero.fr/user/quiz/fit,Lookiero | Votre Personal Shopper chez vous,quiz_fit,1.0,2,FR,0.0
28,2023-04-10 13:30:51.629879,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,1.0,3993.0,,1681133422,1,,https://lookiero.fr/user/quiz/highlight,Lookiero | Votre Personal Shopper chez vous,quiz_highlight,1.0,2,FR,7090.21
28,2023-04-10 13:30:51.629879,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,1.0,3913.0,,1681133422,1,,https://lookiero.fr/user/quiz/actual-summary,Lookiero | Votre Personal Shopper chez vous,quiz_actual-summary,1.0,2,FR,0.0
28,2023-04-10 13:30:51.629879,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,1.0,3993.0,,1681133422,1,,https://lookiero.fr/user/quiz/highlight,Lookiero | Votre Personal Shopper chez vous,quiz_highlight,1.0,2,FR,0.0
28,2023-04-10 13:30:51.629879,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,1.0,3913.0,,1681133422,1,,https://lookiero.fr/user/quiz/actual-summary,Lookiero | Votre Personal Shopper chez vous,quiz_actual-summary,1.0,2,FR,0.0
28,2023-04-10 13:31:10.010186,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,,14458.0,,1681133422,1,,https://lookiero.fr/user/quiz/body-shape,Lookiero | Votre Personal Shopper chez vous,quiz_bodyShape,1.0,2,FR,18380.306999999997
28,2023-04-10 13:31:15.161112,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,,5143.0,,1681133422,1,,https://lookiero.fr/user/quiz/eyes,Lookiero | Votre Personal Shopper chez vous,quiz_eyes,1.0,2,FR,5150.926
28,2023-04-10 13:31:20.413707,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,1.0,5257.0,,1681133422,1,,https://lookiero.fr/user/quiz/hair,Lookiero | Votre Personal Shopper chez vous,quiz_hair,1.0,2,FR,5252.595
28,2023-04-10 13:31:20.413707,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,1.0,2796.0,,1681133422,1,,https://lookiero.fr/user/quiz/sizes,Lookiero | Votre Personal Shopper chez vous,quiz_sizes,1.0,2,FR,0.0
28,2023-04-10 13:31:20.413707,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,1.0,5257.0,,1681133422,1,,https://lookiero.fr/user/quiz/hair,Lookiero | Votre Personal Shopper chez vous,quiz_hair,1.0,2,FR,0.0
28,2023-04-10 13:31:20.413707,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,1.0,2796.0,,1681133422,1,,https://lookiero.fr/user/quiz/sizes,Lookiero | Votre Personal Shopper chez vous,quiz_sizes,1.0,2,FR,0.0
28,2023-04-10 13:31:32.890806,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,,14690.0,,1681133422,1,,https://lookiero.fr/user/quiz/measurements,Lookiero | Votre Personal Shopper chez vous,quiz_measurements,1.0,2,FR,12477.099
28,2023-04-10 13:31:45.827689,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,,7922.0,,1681133422,1,,https://lookiero.fr/user/quiz/silhouette-summary,Lookiero | Votre Personal Shopper chez vous,quiz_silhouette-summary,1.0,2,FR,12936.883
28,2023-04-10 13:31:52.476930,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,,6653.0,,1681133422,1,,https://lookiero.fr/user/quiz/focus,Lookiero | Votre Personal Shopper chez vous,quiz_focus,1.0,2,FR,6649.241
28,2023-04-10 13:31:58.251702,page_view,2023-04-10 13:30:22.682210048,mobile,iOS,iOS 16.3.1,fr-fr,Europe,France,Centre-Val de Loire,Western Europe,,,1.0,5773.0,,1681133422,1,,https://lookiero.fr/user/quiz/adventurous,Lookiero | Votre Personal Shopper chez vous,quiz_adventurous,1.0,2,FR,5774.772
